,Wallet,NumberOfTokensAdopted,EarlyCount,LaggardCount,EarlyPercentage,LaggardPercentage,Whale,Non-WhaleEarlyAdopters,Non-WhaleLaggardAdopters,NumberOfWhalesInteractedWith
7681,0x00000000000000000000000007ebefdf7497eba714f90fb7ef3d6f250bc5a675,48,6,42,12.5,87.5,False,False,True,17.0
7682,0x00000000000000000000000080f7d9315844771872ae717198e05b7238d88ea5,17,3,14,17.647058823529413,82.3529411764706,False,False,True,6.0
7683,0x000000000000000000000000228411a9cb466ee55c1d25ec324c6588ba134bd5,39,8,31,20.512820512820515,79.48717948717949,False,False,True,19.0
7684,0x000000000000000000000000e3c007c3a8cd258d9e9c6bed40f8ef9a28a51304,11,1,10,9.090909090909092,90.9090909090909,False,False,True,5.0
7685,0x0000000000000000000000004913b88b666c0383bcb2bf615ab34f1dfe9be0c4,39,4,35,10.256410256410255,89.74358974358974,False,False,True,18.0
7686,0x0000000000000000000000005a803d01ce7827ae23f7501afdf021d9fb5541f0,20,3,17,15.0,85.0,False,False,True,9.0
7687,0x000000000000000000000000a97a50fdd6ef4e32aeccc89d71ae3a40a3b5a3b5,22,3,19,13.636363636363637,86.36363636363636,False,False,True,10.0
7688,0x0000000000000000000000007d02abf230aec12b3a2994c9ac110e955d43995e,10,1,9,10.0,90.0,False,False,True,6.0
7689,0x0000000000000000000000006052eface1ddb9bda80cd4f9c5b82cb91e37a7f4,63,14,49,22.22222222222222,77.77777777777777,False,False,True,11.0
7690,0x000000000000000000000000ba290bc48c4cc053af19ae177eaed3e6c4f00b23,10,3,7,30.0,70.0,False,False,True,6.0
7691,0x000000000000000000000000664de18c250bb405471ca8f3c1c699971a48ff6b,34,7,27,20.58823529411765,79.41176470588235,False,False,True,17.0
7692,0x0000000000000000000000001c9efedbc74545a955b1817abf7632d3315b885c,151,23,128,15.2317880794702,84.76821192052981,False,False,True,57.0
7693,0x000000000000000000000000b9bb99cbdd11cc062513483e96f84247513e395e,14,2,12,14.285714285714286,85.71428571428571,False,False,True,6.0
7694,0x0000000000000000000000002a242189dcdf8a78ad833d6b12b176980284f9f7,31,8,23,25.806451612903224,74.19354838709677,False,False,True,8.0
7695,0x0000000000000000000000007d2a2a0331de54e5e679064d7395e372fcf381c7,17,5,12,29.41176470588235,70.58823529411765,False,False,True,8.0
7696,0x0000000000000000000000000294384fad7083197540e9c4f3eb1894986b8eaf,68,19,49,27.94117647058824,72.05882352941177,False,False,True,28.0
7697,0x0000000000000000000000009df8bceff98e1f25cc04e59d452ca5148b409dbf,4,1,3,25.0,75.0,False,False,True,2.0
7698,0x0000000000000000000000008edaa552e12d1ab8e735eb321256a6623553bba7,12,2,10,16.666666666666668,83.33333333333333,False,False,True,6.0
7699,0x00000000000000000000000011adc46da0a853f4f79a8d38bae6396f23177097,8,1,7,12.5,87.5,False,False,True,5.0
7700,0x0000000000000000000000008d21a554b06bcf00037cb4bb7a32f65d63625d8d,32,3,29,9.375,90.625,False,False,True,11.0
7701,0x00000000000000000000000007994cfbb0932671e35b73e60374e3fc0136d831,31,2,29,6.451612903225806,93.5483870967742,False,False,True,14.0
7702,0x000000000000000000000000f471eae774bc5ce265808dea48b98e564d35bdea,42,5,37,11.904761904761903,88.0952380952381,False,False,True,9.0
7703,0x0000000000000000000000006d008bd4b03252168715e912a4c01ec9396d0e58,18,5,13,27.77777777777778,72.22222222222223,False,False,True,5.0
7704,0x000000000000000000000000887039f7049f09e4ae114d105897a302af70a829,13,1,12,7.6923076923076925,92.3076923076923,False,False,True,3.0
7705,0x000000000000000000000000ae6f86faaacbdb356f4dacde5608f81b3e9f6bc7,14,4,10,28.571428571428573,71.42857142857143,False,False,True,4.0
7706,0x000000000000000000000000606c1b5b876234a61b176f3cbd0ac302e19cbb39,5,2,3,40.0,60.0,False,False,True,4.0
7707,0x0000000000000000000000007045b6951efb1999f2951e2d57cf06594b213376,34,7,27,20.58823529411765,79.41176470588235,False,False,True,6.0
7708,0x000000000000000000000000eba278b6d94c68be963a6cd16c129697e6a0c173,10,1,9,10.0,90.0,False,False,True,7.0
7709,0x0000000000000000000000002e3472f3668530fa93fa76676a3f21880d06309b,38,11,27,28.94736842105263,71.05263157894737,False,False,True,17.0
7710,0x000000000000000000000000c06faef87c3bad1faa280cf58cb73e29d6751508,36,7,29,19.444444444444443,80.55555555555556,False,False,True,14.0
7711,0x0000000000000000000000007717ef01d61798be980ecdb108ffe5daa16d5ef0,8,1,7,12.5,87.5,False,False,True,3.0
7712,0x000000000000000000000000b11e9f481a787134d48326870a03c0b80619d5dc,17,5,12,29.41176470588235,70.58823529411765,False,False,True,6.0
7713,0x000000000000000000000000fb111247da9032485ae0d9a9050ffadc779a8bcd,46,3,43,6.521739130434782,93.47826086956522,False,False,True,5.0
7714,0x0000000000000000000000007ced9c694ac764d20fb4b6017bc790beb903a81b,3,2,1,66.66666666666667,33.333333333333336,False,False,False,1.0
7715,0x000000000000000000000000e11b360ea89ff201e0d0e20db065a5fbd911bb5e,34,1,33,2.9411764705882355,97.05882352941175,False,False,True,2.0
7716,0x0000000000000000000000003dad7bd800af80e45e7f12bc0676a67e34eb80c3,14,3,11,21.428571428571427,78.57142857142857,False,False,True,3.0
7717,0x0000000000000000000000008405673025055088ca4f7398547dc8e4aa5f2fd5,38,8,30,21.05263157894737,78.94736842105263,False,False,True,10.0
7718,0x0000000000000000000000006c2ee23cdea062e5090a0056b7fd7d38d9af04d1,31,10,21,32.25806451612903,67.74193548387096,False,False,True,16.0
7719,0x000000000000000000000000422899ea6f4724ad4fcd6111378ca16ec28ff919,8,3,5,37.5,62.5,False,False,True,4.0
7720,0x00000000000000000000000026ba48aa85b32426f15023499bc6a84d9373815f,7,6,1,85.71428571428571,14.285714285714286,False,False,False,1.0
7721,0x000000000000000000000000e0c67e7e4bc2e926136c5c9f2d0bb4d68199dfe2,42,8,34,19.047619047619047,80.95238095238095,False,False,True,13.0
7722,0x0000000000000000000000008ef76223e6e49e8c9c116fc8aa935e1ffcc2db6e,4,1,3,25.0,75.0,False,False,True,2.0
7723,0x0000000000000000000000003eae3fcbe4ae3b54d937e99744553f56c1834b13,1,1,0,100.0,0.0,False,True,False,0.0
7724,0x0000000000000000000000009b31ef9b73aee37a454c3587a4d777fa98aac009,32,8,24,25.0,75.0,False,False,True,7.0
7725,0x000000000000000000000000c98a75eef147443b09ac6bc73173a42a1034f4fb,9,3,6,33.333333333333336,66.66666666666667,False,False,True,4.0
7726,0x0000000000000000000000005b1b076c4d7264eb834051fa4a0bd932912788ab,16,5,11,31.25,68.75,False,False,True,8.0
7727,0x00000000000000000000000085e49279e4b13113fd2b825083024639fbd34e06,120,26,94,21.666666666666668,78.33333333333333,False,False,True,47.0
7728,0x0000000000000000000000004657c73a60e627b25bc696d914acf41e62c3baf1,10,1,9,10.0,90.0,False,False,True,3.0
7729,0x000000000000000000000000dd1fafffc669f9e784ee65564bbfc752d8b6c38f,17,4,13,23.529411764705884,76.47058823529412,False,False,True,8.0
7730,0x000000000000000000000000e48d8126b3dd63e4cb19505e0ec8f44b07e084be,13,2,11,15.384615384615383,84.61538461538461,False,False,True,5.0
7731,0x00000000000000000000000056700ae5aae99db95275b79c5e900c412846cc4b,6,1,5,16.666666666666668,83.33333333333333,False,False,True,2.0
7732,0x000000000000000000000000e795530d752320c6b9e07641335680beef1ec4cc,23,10,13,43.47826086956522,56.52173913043478,False,False,True,14.0
7733,0x0000000000000000000000005e8bc489a87a46b2aeb5a32a737b3b1b215db3a8,24,6,18,25.0,75.0,False,False,True,9.0
7734,0x0000000000000000000000001768e7f6e9d82d5056ec30602191eff2d7b85183,10,3,7,30.0,70.0,False,False,True,4.0
7735,0x000000000000000000000000f6b6c60ba394c49b5cba7643ad1b0d10ad351248,7,2,5,28.571428571428573,71.42857142857143,False,False,True,3.0
7736,0x000000000000000000000000e5f09ae27f7f96720c3b38d26f137f7485dc855e,21,3,18,14.285714285714286,85.71428571428571,False,False,True,10.0
7737,0x0000000000000000000000000d10cfd8272e94b5ee5e3f8622e4b41f7b070332,14,5,9,35.714285714285715,64.28571428571429,False,False,True,3.0
7738,0x0000000000000000000000007fd9f03cedb77fc20429b630fc58ad7213c53471,45,14,31,31.11111111111111,68.88888888888889,False,False,True,24.0
7739,0x00000000000000000000000041894f6c5fc5cdadcd3a7ab4ef714c0e8f241bab,15,3,12,20.0,80.0,False,False,True,5.0
7740,0x00000000000000000000000003b2b0439b10e9ef4af8b368f592cf6a34c935bb,10,1,9,10.0,90.0,False,False,True,5.0
7741,0x000000000000000000000000fd8eb38ab41184b815ee7f3d17dbaa3140f47450,6,2,4,33.333333333333336,66.66666666666667,False,False,True,4.0
7742,0x000000000000000000000000fe8b8f4de21b62515135f89ce9a3168e74985e7e,4,1,3,25.0,75.0,False,False,True,1.0
7743,0x0000000000000000000000004e974b881beb5b30d069df0fa1b498c521b110a6,51,9,42,17.647058823529413,82.3529411764706,False,False,True,18.0
7744,0x000000000000000000000000a3d62cc4c3ef8e7b54a266af0b9a06aee516b033,17,6,11,35.294117647058826,64.70588235294117,False,False,True,7.0
7745,0x000000000000000000000000931ed84b1e798a174535c6caaa4397ad2648d85f,18,8,10,44.44444444444444,55.55555555555556,False,False,True,5.0
7746,0x0000000000000000000000009e2e4b176879023aa11ff420b35b4ce9618a865e,11,4,7,36.36363636363637,63.63636363636363,False,False,True,4.0
7747,0x0000000000000000000000001cd2d9146836e13bf0802a5def40c60030d3383f,15,4,11,26.666666666666668,73.33333333333333,False,False,True,4.0
7748,0x000000000000000000000000d37f8c38753bebba16e3ee52708f628148cfeba0,10,3,7,30.0,70.0,False,False,True,4.0
7749,0x0000000000000000000000002ac3f4eb27de14b6870bf2ecaf6ca2a40f267720,6,2,4,33.333333333333336,66.66666666666667,False,False,True,4.0
7750,0x0000000000000000000000006a9ad858ca55356aec9a20cc4d3279280f34a680,54,13,41,24.07407407407408,75.92592592592592,False,False,True,26.0
7751,0x000000000000000000000000e9c1e46c0a2305aa5de8d39c3802822515098893,2,1,1,50.0,50.0,False,False,True,1.0
7752,0x000000000000000000000000fc59f285841d751f83c1e32a45b0a86946db6824,93,16,77,17.204301075268816,82.79569892473118,False,False,True,17.0
7753,0x000000000000000000000000cc551a1a41054d4979e1a78d2aecca61a9e31594,11,3,8,27.27272727272728,72.72727272727273,False,False,True,5.0
7754,0x0000000000000000000000000b2a85e71276b4af8a50d800ef48fa935d879391,33,11,22,33.333333333333336,66.66666666666667,False,False,True,19.0
7755,0x0000000000000000000000006fdfc8344b6ac4747cf23e8aed2f9ba72c918870,15,3,12,20.0,80.0,False,False,True,3.0
7756,0x0000000000000000000000003bed2df55e12b71622b7fbe601717b589711ff97,23,6,17,26.08695652173913,73.91304347826087,False,False,True,8.0
7757,0x0000000000000000000000000092e1cfce6b32b30899a1eead49f28464641103,10,3,7,30.0,70.0,False,False,True,4.0
7758,0x0000000000000000000000005ca2b01bd2569aa29c2b0438773ed390381c66eb,17,8,9,47.05882352941177,52.94117647058823,False,False,True,7.0
7759,0x00000000000000000000000030a7503bcb7a3048f759636c25ac372ce498b7b0,86,16,70,18.6046511627907,81.3953488372093,False,False,True,32.0
7760,0x000000000000000000000000756421ef5268463bb7dd4bb474d9f40c43e4af98,2,1,1,50.0,50.0,False,False,True,0.0
7761,0x000000000000000000000000e7e019f40bf66d0742c7826fb0cbae71788cd07b,70,18,52,25.714285714285715,74.28571428571429,False,False,True,33.0
7762,0x000000000000000000000000be46105638a469de4539a889049f73844484029b,2,1,1,50.0,50.0,False,False,True,0.0
7763,0x0000000000000000000000004282cbcdfb16430ab2adc5ca8d008a9bafa102cf,5,1,4,20.0,80.0,False,False,True,1.0
7764,0x00000000000000000000000022e905eabc31952b65e497282badc0a37e29ae96,21,4,17,19.047619047619047,80.95238095238095,False,False,True,10.0
7765,0x000000000000000000000000bd9edb04257640dd2c5eb878d58e151db2e3ce9b,1,1,0,100.0,0.0,False,True,False,0.0
7766,0x00000000000000000000000074e9a7382aa4fdda7f568051a8b06993ff003857,41,14,27,34.14634146341464,65.85365853658537,False,False,True,18.0
7767,0x0000000000000000000000001699a04dd2744a53fa660c24dec5b2bf9226aeb7,40,10,30,25.0,75.0,False,False,True,13.0
7768,0x000000000000000000000000fb7501bd973c71bb54619f66229a95be19d0008d,115,27,88,23.47826086956522,76.52173913043478,False,False,True,43.0
7769,0x00000000000000000000000040c026654a056a405d27c8c497ab246e4f5d8d42,46,10,36,21.73913043478261,78.26086956521739,False,False,True,18.0
7770,0x000000000000000000000000bf173e4aca63f20b199ed229fe041149f7c51f02,72,15,57,20.83333333333333,79.16666666666667,False,False,True,38.0
7771,0x000000000000000000000000a554a337a405af002cbff5102ce326bffb3876d5,10,1,9,10.0,90.0,False,False,True,6.0
7772,0x000000000000000000000000a810502f47bf4c3eb606ce1b21aec9d04db5f437,45,8,37,17.77777777777778,82.22222222222223,False,False,True,20.0
7773,0x0000000000000000000000004e80bde4e0cd6ee7a895ffa433167cabf8ca7ca4,30,6,24,20.0,80.0,False,False,True,10.0
7774,0x00000000000000000000000044b9f37cef2dde80266c2e2b668f2798708e8cca,6,3,3,50.0,50.0,False,False,True,3.0
7775,0x000000000000000000000000515f673a703689d6f0ed7d69c96a3f3832d3a4e9,9,4,5,44.44444444444444,55.55555555555556,False,False,True,3.0
7776,0x0000000000000000000000000f0bd947d5b9655f56835cb3d3cceb154c9d1786,138,43,95,31.15942028985508,68.84057971014492,False,False,True,35.0
7777,0x000000000000000000000000ed3e6da56be761a36329c9c700b6adbc018062fa,17,5,12,29.41176470588235,70.58823529411765,False,False,True,8.0
7778,0x000000000000000000000000f8657ea484ac0590fe4f5805aea6618bc79384b6,2,2,0,100.0,0.0,False,True,False,0.0
7779,0x000000000000000000000000c5b21a29cdecef9390c0507e2f57cf34fe91550f,14,5,9,35.714285714285715,64.28571428571429,False,False,True,6.0
7780,0x000000000000000000000000606365ab42bf98f8119c0a3e5ec1aa5e975a3265,11,3,8,27.27272727272728,72.72727272727273,False,False,True,5.0
7781,0x00000000000000000000000056654a1fad1a312afa4d73f716ce0a1a4d9cadb2,90,17,73,18.88888888888889,81.11111111111111,False,False,True,39.0
7782,0x000000000000000000000000ea6735689af2485301c33b9e7352f4004769ba7f,20,8,12,40.0,60.0,False,False,True,7.0
7783,0x00000000000000000000000097266b98cc09acec40571d7bf6d4c4afe60a35c7,60,13,47,21.666666666666668,78.33333333333333,False,False,True,26.0
7784,0x000000000000000000000000d34e7c5c75d0e39105348de1c37b1e6ca93f51be,32,5,27,15.625,84.375,False,False,True,26.0
7785,0x0000000000000000000000002e1b0b8da62db13dbd1798f8092ae9bd4eb721d6,25,10,15,40.0,60.0,False,False,True,15.0
7786,0x000000000000000000000000f7f56f8b988669dc417783b1259d3ceaac231daa,103,30,73,29.12621359223301,70.87378640776699,False,False,True,38.0
7787,0x000000000000000000000000217e05bcdd3d8b875154b2e5d5bc77e4971a437c,15,5,10,33.333333333333336,66.66666666666667,False,False,True,7.0
7788,0x0000000000000000000000008dbac1af6049612d95b9135fd4e2be5d579141bb,20,3,17,15.0,85.0,False,False,True,9.0
7789,0x000000000000000000000000c2ef60d711971790b3c7f509700652df1136251c,8,2,6,25.0,75.0,False,False,True,3.0
7790,0x0000000000000000000000004525cfb8043d7d1e66fdd9f385a355886ecfe9ed,34,8,26,23.529411764705884,76.47058823529412,False,False,True,10.0
7791,0x000000000000000000000000933b61ca8b55bf3a0914c06133dea21726d6b38d,49,16,33,32.6530612244898,67.34693877551021,False,False,True,15.0
7792,0x00000000000000000000000008a42bbf1d1e4313db2bf589a837ecd9669f7d98,6,2,4,33.333333333333336,66.66666666666667,False,False,True,0.0
7793,0x000000000000000000000000d23158a7f2f893ce68f00ed1ffb916098a02b2e2,54,12,42,22.22222222222222,77.77777777777777,False,False,True,11.0
7794,0x000000000000000000000000ab57e692db4239dc249722b5234c13b04ae41694,1,1,0,100.0,0.0,True,False,False,53.0
7795,0x000000000000000000000000527dfc52b9bf702645225d27182c18b1ce16a3f4,1,1,0,100.0,0.0,False,True,False,1.0
7796,0x0000000000000000000000005e34f7a8336b0c4e0ec372ba939fd7e148092f0c,1,1,0,100.0,0.0,False,True,False,1.0
7797,0x000000000000000000000000cebdd615ac120c9957fbc23d24eaf3b3dc146e55,18,7,11,38.888888888888886,61.11111111111112,False,False,True,6.0
7798,0x0000000000000000000000005ac3c50f4bbc82dfef64466890c0110a3ca0985a,5,1,4,20.0,80.0,False,False,True,2.0
7799,0x000000000000000000000000b220f2eb2051da38d71b7afb7be2c29344628ec2,1,1,0,100.0,0.0,True,False,False,4.0
7800,0x0000000000000000000000006647fafab22d9980a0ea51014746ec5dc0475c0f,1,1,0,100.0,0.0,False,True,False,1.0
7801,0x00000000000000000000000004ec72dfa6164a1c7c5fbdf78e13fba35a8f37a2,1,1,0,100.0,0.0,False,True,False,1.0
7802,0x000000000000000000000000169f95d14e6fdad6dbed80112340048d954881b7,1,1,0,100.0,0.0,False,True,False,1.0
7803,0x000000000000000000000000efa3478b36fc90360634b40b09cae912f6161ffc,1,1,0,100.0,0.0,False,True,False,1.0
7804,0x000000000000000000000000fe0b3661ac595717676d07140de93721336ecdd3,1,1,0,100.0,0.0,True,False,False,2.0
7805,0x00000000000000000000000046be99e6fa280dde5d92795d500b2fbd9716c61d,4,2,2,50.0,50.0,False,False,True,1.0
7806,0x000000000000000000000000d8bd0169b6e86468983e471038cdd2a7cd1cb5d4,10,3,7,30.0,70.0,False,False,True,2.0
7807,0x000000000000000000000000f658269ca1b33e2557f0e0b5088748cbe71b627b,47,13,34,27.659574468085108,72.34042553191489,False,False,True,42.0
7808,0x000000000000000000000000fadafce89ea2221fa33005640acf2c923312f2b9,50,12,38,24.0,76.0,False,False,True,37.0
7809,0x000000000000000000000000dd6ee13bdd6311e1c6223c3770d09101f4472eaa,7,4,3,57.142857142857146,42.85714285714285,False,False,False,2.0
7810,0x000000000000000000000000ccdb055791f69e1a0816b5552401ded365baf920,11,3,8,27.27272727272728,72.72727272727273,False,False,True,2.0
7811,0x000000000000000000000000b20bbf11684868a84a6db18bd1dcc3e1916a599c,31,7,24,22.580645161290324,77.41935483870968,False,False,True,12.0
7812,0x000000000000000000000000c9cf10628040df4bd5ef7bdbb72aaf18e800f457,8,1,7,12.5,87.5,False,False,True,1.0
7813,0x0000000000000000000000007fd8a3e656c90a0e3cd703e4ba46aa4c9d9e84fb,84,24,60,28.571428571428573,71.42857142857143,False,False,True,38.0
7814,0x000000000000000000000000ef7d9be5a88af3c6bc4d87606b2747695485e50e,55,15,40,27.27272727272728,72.72727272727273,False,False,True,22.0
7815,0x000000000000000000000000d1083574e4ab99f4d56f49cc646308a73d835f2e,14,10,4,71.42857142857143,28.571428571428573,True,False,False,15.0
7816,0x00000000000000000000000089808c49f858b86e80b892506cf11606fb25fcdc,81,22,59,27.160493827160494,72.8395061728395,False,False,True,41.0
7817,0x0000000000000000000000000796ba57d658bbf797bf40cc660d4fc261b40229,40,12,28,30.0,70.0,False,False,True,22.0
7818,0x00000000000000000000000054ee4befb65b35a765a6e6e27542e3c6382e8900,31,15,16,48.38709677419355,51.61290322580645,False,False,True,7.0
7819,0x000000000000000000000000aa9f593476616a99c4c20753157b0e804093cded,17,3,14,17.647058823529413,82.3529411764706,True,False,False,18.0
7820,0x0000000000000000000000005ec5e26d5304ef62310b5bc46a150d15e144e122,91,12,79,13.186813186813186,86.81318681318682,True,False,False,289.0
7821,0x000000000000000000000000b155330836a364c36ffa832f4e1ca181a6075933,3,2,1,66.66666666666667,33.333333333333336,False,False,False,2.0
7822,0x000000000000000000000000438bd175c89ddef487f634c63991999d1c144295,9,2,7,22.22222222222222,77.77777777777777,True,False,False,7.0
7823,0x0000000000000000000000007da08fba7a69c67c0d06fd433af0c53f9c75cee8,55,12,43,21.818181818181817,78.18181818181819,False,False,True,25.0
7824,0x00000000000000000000000049a1eb39534f378722036d41d3ab5c92e86b55cf,66,18,48,27.27272727272728,72.72727272727273,False,False,True,20.0
7825,0x000000000000000000000000497760aed72e8d046d3b7a9e34a6c1a741b10fcf,3,3,0,100.0,0.0,False,True,False,1.0
7826,0x0000000000000000000000009ef190ae70ce60126d1899fe29645ade741eca58,29,11,18,37.93103448275862,62.06896551724138,False,False,True,7.0
7827,0x0000000000000000000000007284a8451d9a0e7dc62b3a71c0593ea2ec5c5638,52,21,31,40.38461538461539,59.61538461538461,False,False,True,15.0
7828,0x0000000000000000000000001520dd2ccb0c150e5716f57a77c703d95427acbc,17,10,7,58.8235294117647,41.1764705882353,True,False,False,11.0
7829,0x000000000000000000000000f9ee1ecccd81b6304e446c34a89bfe6b68fca92f,8,5,3,62.5,37.5,False,False,False,2.0
7830,0x00000000000000000000000009ce806ed04ee2011a70267a6918ad8d3202ddc1,40,14,26,35.0,65.0,False,False,True,11.0
7831,0x00000000000000000000000093286f5c525303ec55a26caff10e0cbcf3a8a88e,17,6,11,35.294117647058826,64.70588235294117,False,False,True,4.0
